Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2025,SIFTON,AAC STARBUCK <SECAN>,5,584,32.7,TRUE
2025,SIFTON,AAC WHEATLAND <SECAN>,3,969,52.6,TRUE
2025,SOURIS-GLENWOOD,AAC BRANDON (BW 932),20,11332,66.2,TRUE
2025,SOURIS-GLENWOOD,AAC BROADACRES <PROVEN>,3,1903,77.4,TRUE
2025,SOURIS-GLENWOOD,AAC HOCKLEY |BW5044|,10,2279,66.7,TRUE
2025,SOURIS-GLENWOOD,AAC STARBUCK <SECAN>,3,846,74.8,TRUE
2025,SOURIS-GLENWOOD,AAC WHEATLAND <SECAN>,5,2615,70.2,TRUE
2025,SOURIS-GLENWOOD,SY MANNESS,7,1608,55.6,TRUE
2025,SPRINGFIELD,AAC BRANDON (BW 932),27,6920,69.5,TRUE
2025,SPRINGFIELD,AAC HOCKLEY |BW5044|,8,2195,71.8,TRUE
2025,SPRINGFIELD,AAC SPIKE,7,748,91,TRUE
2025,SPRINGFIELD,AAC STARBUCK <SECAN>,16,3740,79.2,TRUE
2025,SPRINGFIELD,AAC WESTKING,4,764,78.4,TRUE
2025,SPRINGFIELD,SY MANNESS,14,5624,83.4,TRUE
2025,ST. ANDREWS,AAC BRANDON (BW 932),17,7553,72.3,TRUE
2025,ST. ANDREWS,AAC ELIE(BW931),4,875,64.1,TRUE
2025,ST. ANDREWS,AAC HOCKLEY |BW5044|,7,1821,62.2,TRUE
2025,ST. ANDREWS,AAC STARBUCK <SECAN>,19,12697,72.1,TRUE
2025,ST. ANDREWS,BOLLES <SEED DEPOT>,5,1686,57.3,TRUE
2025,ST. ANDREWS,SY MANNESS,3,964,49.8,TRUE
2025,ST. CLEMENTS,AAC BRANDON (BW 932),15,3007,60.4,TRUE
2025,ST. CLEMENTS,AAC ELIE(BW931),5,1025,60.1,TRUE
2025,ST. CLEMENTS,AAC HOCKLEY |BW5044|,7,2827,60.5,TRUE
2025,ST. CLEMENTS,AAC STARBUCK <SECAN>,8,1515,69.9,TRUE
2025,ST. CLEMENTS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,6,2996,78.7,TRUE
2025,ST. CLEMENTS,SY MANNESS,4,785,88.8,TRUE
2025,ST. FRANCIS XAVIER,AAC BRANDON (BW 932),5,2864,68.4,TRUE
2025,ST. FRANCIS XAVIER,AAC STARBUCK <SECAN>,13,4931,70.1,TRUE
2025,ST. FRANCIS XAVIER,SY MANNESS,3,2420,76.6,TRUE
2025,STANLEY,AAC BRANDON (BW 932),32,8089,75.3,TRUE
2025,STANLEY,AAC BROADACRES <PROVEN>,9,1522,80.8,TRUE
2025,STANLEY,AAC STARBUCK <SECAN>,45,8689,72.3,TRUE
2025,STANLEY,AAC WHEATLAND <SECAN>,11,1883,76.3,TRUE
2025,STANLEY,SY MANNESS,4,701,78.8,TRUE
2025,STE. ANNE,AAC BRANDON (BW 932),17,2445,87.9,TRUE
2025,STE. ANNE,AAC HOCKLEY |BW5044|,6,1111,59.5,TRUE
2025,STE. ROSE,AAC BRANDON (BW 932),10,7098,66.6,TRUE
2025,STE. ROSE,AAC HOCKLEY |BW5044|,7,2796,64.9,TRUE
2025,STE. ROSE,AAC STARBUCK <SECAN>,10,2751,70.6,TRUE
2025,STE. ROSE,SY MANNESS,3,1537,71.9,TRUE
2025,SWAN VALLEY WEST,AAC HOCKLEY |BW5044|,27,13062.1,59.8,TRUE
2025,SWAN VALLEY WEST,AAC REDBERRY,3,1019,31.8,TRUE
2025,SWAN VALLEY WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,47,40677,64.4,TRUE
2025,SWAN VALLEY WEST,AAC WESTKING,3,544,55.3,TRUE
2025,SWAN VALLEY WEST,AAC WHEATLAND <SECAN>,29,11080,60.6,TRUE
2025,SWAN VALLEY WEST,SY MANNESS,23,16860,59.2,TRUE
2025,TACHE,AAC BRANDON (BW 932),35,10262,78.6,TRUE
2025,TACHE,AAC HOCKLEY |BW5044|,8,2197,80.2,TRUE
2025,TACHE,SY MANNESS,8,1580,74.8,TRUE
2025,THOMPSON,AAC BRANDON (BW 932),19,6255,77.9,TRUE
2025,THOMPSON,AAC HOCKLEY |BW5044|,5,1743,92.8,TRUE
2025,THOMPSON,AAC STARBUCK <SECAN>,17,6192,77,TRUE
2025,THOMPSON,AAC WHEATLAND <SECAN>,6,875,79.8,TRUE
2025,THOMPSON,SY MANNESS,4,1236,86.2,TRUE
2025,TWO BORDERS,AAC BRANDON (BW 932),51,30906,59.5,TRUE
2025,TWO BORDERS,AAC BROADACRES <PROVEN>,3,1604,47.6,TRUE
2025,TWO BORDERS,AAC ELIE(BW931),25,14317,57.9,TRUE
2025,TWO BORDERS,AAC HOCKLEY |BW5044|,17,8635,49.9,TRUE
2025,TWO BORDERS,AAC HODGE |BW1069|,4,1745,50.9,TRUE
2025,TWO BORDERS,AAC LEROY VB <ALLIANCE>,11,10233,51.1,TRUE
2025,TWO BORDERS,AAC STARBUCK <SECAN>,20,12076,62.9,TRUE
2025,TWO BORDERS,AAC WHEATLAND <SECAN>,12,5780,65.8,TRUE
2025,TWO BORDERS,SY MANNESS,5,1571,67.1,TRUE
2025,VICTORIA,AAC BRANDON (BW 932),14,3723,66.6,TRUE
2025,VICTORIA,AAC ELIE(BW931),8,1023,57.3,TRUE
2025,VICTORIA,AAC STARBUCK <SECAN>,19,4205,72.6,TRUE
2025,VICTORIA,AAC WHEATLAND <SECAN>,7,2084,78.3,TRUE
2025,VICTORIA,AC BARRIE (BW 661),3,527,57.2,TRUE
2025,VICTORIA,SY MANNESS,4,622,77.4,TRUE
2025,WALLACE-WOODWORTH,AAC BRANDON (BW 932),41,15287,64.9,TRUE
2025,WALLACE-WOODWORTH,AAC HOCKLEY |BW5044|,13,6217,69.1,TRUE
2025,WALLACE-WOODWORTH,AAC HODGE |BW1069|,16,3442,52.4,TRUE
2025,WALLACE-WOODWORTH,AAC STARBUCK <SECAN>,56,22242,66.6,TRUE
2025,WALLACE-WOODWORTH,AAC WESTKING,3,874,61.2,TRUE
2025,WALLACE-WOODWORTH,AAC WHEATLAND <SECAN>,39,18898,70.8,TRUE
2025,WALLACE-WOODWORTH,BOLLES <SEED DEPOT>,4,1320,60.3,TRUE
2025,WALLACE-WOODWORTH,SY MANNESS,5,1866,72.1,TRUE
2025,WALLACE-WOODWORTH,SY TORACH <SYNGENTA>,3,547,71.4,TRUE
2025,WEST ST. PAUL,AAC STARBUCK <SECAN>,4,1932,59.3,TRUE
2025,WESTLAKE-GLADSTONE,AAC BRANDON (BW 932),42,26701,64.1,TRUE
2025,WESTLAKE-GLADSTONE,AAC HOCKLEY |BW5044|,5,2152,63.5,TRUE
2025,WESTLAKE-GLADSTONE,AAC HODGE |BW1069|,3,1326,69.9,TRUE
2025,WESTLAKE-GLADSTONE,AAC LEROY VB <ALLIANCE>,4,3084,60.1,TRUE
2025,WESTLAKE-GLADSTONE,AAC STARBUCK <SECAN>,35,17888,67.5,TRUE
2025,WESTLAKE-GLADSTONE,AAC WHEATLAND <SECAN>,3,4483,68.6,TRUE
2025,WESTLAKE-GLADSTONE,BOLLES <SEED DEPOT>,3,1733,75,TRUE
2025,WHITEHEAD,AAC BRANDON (BW 932),18,10067,62.5,TRUE
2025,WHITEHEAD,AAC BROADACRES <PROVEN>,4,2212,73,TRUE
2025,WHITEHEAD,AAC STARBUCK <SECAN>,10,3843,63.5,TRUE
2025,WHITEHEAD,AAC WHEATLAND <SECAN>,18,6674,61.7,TRUE
2025,WHITEMOUTH,AAC BRANDON (BW 932),4,948,69,TRUE
2025,WOODLANDS,AAC BRANDON (BW 932),13,4719,56.4,TRUE
2025,WOODLANDS,AAC HOCKLEY |BW5044|,4,853,41.7,TRUE
2025,WOODLANDS,AAC LEROY VB <ALLIANCE>,3,1271,54.5,TRUE
2025,WOODLANDS,AAC STARBUCK <SECAN>,41,14849,56.2,TRUE
2025,WOODLANDS,AAC WESTKING,3,816,52,TRUE
2025,YELLOWHEAD,AAC BRANDON (BW 932),8,1714.1,56.2,TRUE
2025,YELLOWHEAD,AAC HOCKLEY |BW5044|,8,5144,68.4,TRUE
2025,YELLOWHEAD,AAC HODGE |BW1069|,8,2132,61.8,TRUE
2025,YELLOWHEAD,AAC REDBERRY,5,1720,50.3,TRUE
2025,YELLOWHEAD,AAC STARBUCK <SECAN>,22,8835,68.8,TRUE
2025,YELLOWHEAD,AAC WHEATLAND <SECAN>,38,21956.5,72.9,TRUE
2025,YELLOWHEAD,SY MANNESS,25,13545,74,TRUE
