Year,RM,Crop,Yield,Unit
1999,440,Canola,31.8,bu/ac
2000,440,Canola,28.5,bu/ac
2001,440,Canola,21.8,bu/ac
2002,440,Canola,5,bu/ac
2003,440,Canola,14.6,bu/ac
2004,440,Canola,31.4,bu/ac
2005,440,Canola,37.1,bu/ac
2006,440,Canola,32.3,bu/ac
2007,440,Canola,29.3,bu/ac
2008,440,Canola,30,bu/ac
2009,440,Canola,32.7,bu/ac
2010,440,Canola,35.9,bu/ac
2011,440,Canola,31.8,bu/ac
2012,440,Canola,31.7,bu/ac
2013,440,Canola,42.7,bu/ac
2014,440,Canola,43.42,bu/ac
2015,440,Canola,47.42,bu/ac
2016,440,Canola,47.6,bu/ac
2017,440,Canola,46.33,bu/ac
2018,440,Canola,46.3,bu/ac
2019,440,Canola,47.1,bu/ac
2020,440,Canola,48.8,bu/ac
2021,440,Canola,26.1,bu/ac
2022,440,Canola,45.5,bu/ac
2023,440,Canola,42.1,bu/ac
2024,440,Canola,29.1,bu/ac
2025,440,Canola,45.6,bu/ac
1990,442,Canola,23.8,bu/ac
1991,442,Canola,21.1,bu/ac
1992,442,Canola,24.6,bu/ac
1993,442,Canola,26.6,bu/ac
1994,442,Canola,21.1,bu/ac
1995,442,Canola,13.5,bu/ac
1996,442,Canola,20.9,bu/ac
1997,442,Canola,20.2,bu/ac
1998,442,Canola,15.6,bu/ac
1999,442,Canola,29.1,bu/ac
2000,442,Canola,30.8,bu/ac
2001,442,Canola,20.1,bu/ac
2002,442,Canola,5.3,bu/ac
2003,442,Canola,19.7,bu/ac
2004,442,Canola,29.8,bu/ac
2005,442,Canola,36.3,bu/ac
2006,442,Canola,33.9,bu/ac
2007,442,Canola,28.6,bu/ac
2008,442,Canola,36.7,bu/ac
2009,442,Canola,35.4,bu/ac
2010,442,Canola,40.2,bu/ac
2011,442,Canola,36.2,bu/ac
2012,442,Canola,35.5,bu/ac
2013,442,Canola,39.3,bu/ac
2014,442,Canola,40.73,bu/ac
2015,442,Canola,40.09,bu/ac
2016,442,Canola,45.6,bu/ac
2017,442,Canola,46.17,bu/ac
2018,442,Canola,46.2,bu/ac
2019,442,Canola,46.8,bu/ac
2020,442,Canola,41.9,bu/ac
2021,442,Canola,30.9,bu/ac
2022,442,Canola,47,bu/ac
2023,442,Canola,43.1,bu/ac
2024,442,Canola,29.5,bu/ac
2025,442,Canola,46.7,bu/ac
1990,456,Canola,24.6,bu/ac
1991,456,Canola,27.5,bu/ac
1992,456,Canola,21.8,bu/ac
1993,456,Canola,11.6,bu/ac
1994,456,Canola,24.7,bu/ac
1995,456,Canola,21.3,bu/ac
1996,456,Canola,35.5,bu/ac
1997,456,Canola,28,bu/ac
1998,456,Canola,28.2,bu/ac
1999,456,Canola,37.2,bu/ac
2000,456,Canola,34.1,bu/ac
2001,456,Canola,25.5,bu/ac
2002,456,Canola,7.9,bu/ac
2003,456,Canola,26.7,bu/ac
2004,456,Canola,29.7,bu/ac
2005,456,Canola,39.5,bu/ac
2006,456,Canola,31.3,bu/ac
2007,456,Canola,27.3,bu/ac
2008,456,Canola,36.9,bu/ac
2009,456,Canola,36.2,bu/ac
2010,456,Canola,29.3,bu/ac
2011,456,Canola,38.6,bu/ac
2012,456,Canola,25.4,bu/ac
2013,456,Canola,42.7,bu/ac
2014,456,Canola,30.19,bu/ac
2015,456,Canola,42.17,bu/ac
2016,456,Canola,35.9,bu/ac
2017,456,Canola,34.75,bu/ac
2018,456,Canola,42,bu/ac
2019,456,Canola,54.5,bu/ac
2020,456,Canola,32.3,bu/ac
2021,456,Canola,23.5,bu/ac
2022,456,Canola,43.5,bu/ac
2023,456,Canola,39.8,bu/ac
2024,456,Canola,37.3,bu/ac
2025,456,Canola,47.4,bu/ac
1990,457,Canola,23.9,bu/ac
1991,457,Canola,25.5,bu/ac
1992,457,Canola,19.5,bu/ac
1993,457,Canola,19.6,bu/ac
1994,457,Canola,21.8,bu/ac
1995,457,Canola,20.3,bu/ac
1996,457,Canola,30.3,bu/ac
1997,457,Canola,23.5,bu/ac
1998,457,Canola,24.4,bu/ac
1999,457,Canola,29.1,bu/ac
2000,457,Canola,27.9,bu/ac
2001,457,Canola,16.5,bu/ac
2002,457,Canola,11.1,bu/ac
2003,457,Canola,22.8,bu/ac
2004,457,Canola,22.3,bu/ac
2005,457,Canola,35,bu/ac
2006,457,Canola,25.7,bu/ac
2007,457,Canola,20.4,bu/ac
2008,457,Canola,35,bu/ac
2009,457,Canola,33.8,bu/ac
2010,457,Canola,24,bu/ac
2011,457,Canola,32.8,bu/ac
2012,457,Canola,22.2,bu/ac
2013,457,Canola,36.5,bu/ac
2014,457,Canola,24.44,bu/ac
2015,457,Canola,37.91,bu/ac
2016,457,Canola,35.3,bu/ac
2017,457,Canola,36.58,bu/ac
2018,457,Canola,41.2,bu/ac
2019,457,Canola,47.9,bu/ac
2020,457,Canola,32.2,bu/ac
2021,457,Canola,25.7,bu/ac
2022,457,Canola,47.3,bu/ac
2023,457,Canola,44.3,bu/ac
2024,457,Canola,40.8,bu/ac
2025,457,Canola,48.1,bu/ac
1990,458,Canola,23.1,bu/ac
1991,458,Canola,26.2,bu/ac
1992,458,Canola,19.9,bu/ac
1993,458,Canola,20,bu/ac
1994,458,Canola,21,bu/ac
1995,458,Canola,24.2,bu/ac
1996,458,Canola,26.1,bu/ac
1997,458,Canola,25.7,bu/ac
1998,458,Canola,24.1,bu/ac
1999,458,Canola,28.8,bu/ac
2000,458,Canola,19.6,bu/ac
2001,458,Canola,22.4,bu/ac
2002,458,Canola,16.6,bu/ac
2003,458,Canola,24.1,bu/ac
2004,458,Canola,19,bu/ac
2005,458,Canola,29.9,bu/ac
2006,458,Canola,28.9,bu/ac
2007,458,Canola,26.2,bu/ac
2008,458,Canola,35.2,bu/ac
2009,458,Canola,27.9,bu/ac
2010,458,Canola,27.3,bu/ac
2011,458,Canola,32,bu/ac
2012,458,Canola,21.1,bu/ac
2013,458,Canola,33.4,bu/ac
2014,458,Canola,26.69,bu/ac
2015,458,Canola,38.6,bu/ac
2016,458,Canola,40.8,bu/ac
2017,458,Canola,40.43,bu/ac
2018,458,Canola,46.7,bu/ac
2019,458,Canola,50,bu/ac
2020,458,Canola,37.4,bu/ac
2021,458,Canola,28,bu/ac
2022,458,Canola,51.8,bu/ac
2023,458,Canola,51.5,bu/ac
2024,458,Canola,43.7,bu/ac
2025,458,Canola,52.6,bu/ac
1990,459,Canola,28.3,bu/ac
1991,459,Canola,26.3,bu/ac
1992,459,Canola,22.6,bu/ac
1993,459,Canola,15.3,bu/ac
1994,459,Canola,14.8,bu/ac
1995,459,Canola,25.2,bu/ac
1996,459,Canola,26.4,bu/ac
1997,459,Canola,25.4,bu/ac
1998,459,Canola,26.3,bu/ac
1999,459,Canola,27,bu/ac
2000,459,Canola,25.7,bu/ac
2001,459,Canola,23.5,bu/ac
2002,459,Canola,12.2,bu/ac
2003,459,Canola,25.9,bu/ac
2004,459,Canola,16.9,bu/ac
2005,459,Canola,33.2,bu/ac
2006,459,Canola,27.4,bu/ac
2007,459,Canola,24.3,bu/ac
2008,459,Canola,35.9,bu/ac
2009,459,Canola,37.1,bu/ac
2010,459,Canola,20.6,bu/ac
2011,459,Canola,32,bu/ac
2012,459,Canola,22.2,bu/ac
2013,459,Canola,29.6,bu/ac
2014,459,Canola,25.75,bu/ac
2015,459,Canola,42.06,bu/ac
2016,459,Canola,44,bu/ac
2017,459,Canola,41.1,bu/ac
2018,459,Canola,45.5,bu/ac
2019,459,Canola,47,bu/ac
2020,459,Canola,37.1,bu/ac
2021,459,Canola,20.9,bu/ac
2022,459,Canola,46.6,bu/ac
2023,459,Canola,45.3,bu/ac
2024,459,Canola,41,bu/ac
2025,459,Canola,45.7,bu/ac
1990,460,Canola,26.3,bu/ac
1991,460,Canola,24.5,bu/ac
1992,460,Canola,18.8,bu/ac
1993,460,Canola,23.4,bu/ac
1994,460,Canola,22,bu/ac
1995,460,Canola,23.4,bu/ac
1996,460,Canola,29.2,bu/ac
1997,460,Canola,24.9,bu/ac
1998,460,Canola,27.9,bu/ac
1999,460,Canola,27.9,bu/ac
2000,460,Canola,25.8,bu/ac
2001,460,Canola,24.3,bu/ac
2002,460,Canola,8.5,bu/ac
2003,460,Canola,29.5,bu/ac
2004,460,Canola,19.3,bu/ac
2005,460,Canola,35.2,bu/ac
2006,460,Canola,29.5,bu/ac
2007,460,Canola,27.6,bu/ac
2008,460,Canola,36.5,bu/ac
2009,460,Canola,31.6,bu/ac
2010,460,Canola,28.9,bu/ac
2011,460,Canola,32.6,bu/ac
2012,460,Canola,22.8,bu/ac
2013,460,Canola,37.5,bu/ac
2014,460,Canola,25.7,bu/ac
2015,460,Canola,35.05,bu/ac
2016,460,Canola,43.4,bu/ac
2017,460,Canola,41.66,bu/ac
2018,460,Canola,41.7,bu/ac
2019,460,Canola,46.2,bu/ac
2020,460,Canola,40.1,bu/ac
2021,460,Canola,23.8,bu/ac
2022,460,Canola,47.5,bu/ac
2023,460,Canola,46,bu/ac
2024,460,Canola,35.7,bu/ac
2025,460,Canola,46.1,bu/ac
1990,461,Canola,20.3,bu/ac
1991,461,Canola,19.9,bu/ac
1992,461,Canola,23.1,bu/ac
1993,461,Canola,18.4,bu/ac
1994,461,Canola,18.8,bu/ac
1995,461,Canola,20.2,bu/ac
1996,461,Canola,26.3,bu/ac
1997,461,Canola,19.3,bu/ac
1998,461,Canola,26.5,bu/ac
1999,461,Canola,31.8,bu/ac
2000,461,Canola,26.1,bu/ac
2001,461,Canola,22.3,bu/ac
2002,461,Canola,10.4,bu/ac
2003,461,Canola,19.6,bu/ac
2004,461,Canola,20.9,bu/ac
2005,461,Canola,30.1,bu/ac
2006,461,Canola,23.7,bu/ac
2007,461,Canola,29.1,bu/ac
2008,461,Canola,31.4,bu/ac
2009,461,Canola,36.4,bu/ac
2010,461,Canola,30.2,bu/ac
2011,461,Canola,35.7,bu/ac
2012,461,Canola,25.8,bu/ac
2013,461,Canola,37.1,bu/ac
2014,461,Canola,29.88,bu/ac
2015,461,Canola,37.2,bu/ac
2016,461,Canola,40.3,bu/ac
2017,461,Canola,38.24,bu/ac
2018,461,Canola,38.2,bu/ac
2019,461,Canola,45.2,bu/ac
2020,461,Canola,41.1,bu/ac
2021,461,Canola,23.2,bu/ac
2022,461,Canola,46.5,bu/ac
2023,461,Canola,49.9,bu/ac
2024,461,Canola,40.6,bu/ac
2025,461,Canola,46.3,bu/ac
1990,463,Canola,28.2,bu/ac
1991,463,Canola,20,bu/ac
1992,463,Canola,24.8,bu/ac
1993,463,Canola,21.7,bu/ac
1994,463,Canola,17.5,bu/ac
1995,463,Canola,26,bu/ac
1996,463,Canola,28.1,bu/ac
1997,463,Canola,16.2,bu/ac
1998,463,Canola,23.5,bu/ac
1999,463,Canola,30.1,bu/ac
2000,463,Canola,24.8,bu/ac
2001,463,Canola,11.4,bu/ac
2002,463,Canola,4.5,bu/ac
2003,463,Canola,24.7,bu/ac
2004,463,Canola,25.7,bu/ac
2005,463,Canola,41.3,bu/ac
2006,463,Canola,30.8,bu/ac
2007,463,Canola,27,bu/ac
2008,463,Canola,36,bu/ac
2009,463,Canola,36.9,bu/ac
2010,463,Canola,35.9,bu/ac
2011,463,Canola,42.7,bu/ac
2012,463,Canola,29,bu/ac
2013,463,Canola,44,bu/ac
2014,463,Canola,42.96,bu/ac
2015,463,Canola,46.63,bu/ac
2016,463,Canola,47,bu/ac
2017,463,Canola,43.41,bu/ac
2018,463,Canola,43.1,bu/ac
2019,463,Canola,47.3,bu/ac
2020,463,Canola,44.1,bu/ac
2021,463,Canola,27,bu/ac
2022,463,Canola,47.5,bu/ac
2023,463,Canola,42.6,bu/ac
2024,463,Canola,37.5,bu/ac
2025,463,Canola,50,bu/ac
1990,464,Canola,28,bu/ac
1991,464,Canola,24.4,bu/ac
1992,464,Canola,14.2,bu/ac
1993,464,Canola,17.2,bu/ac
1994,464,Canola,19.4,bu/ac
1995,464,Canola,20.3,bu/ac
1996,464,Canola,30,bu/ac
1997,464,Canola,16.5,bu/ac
1998,464,Canola,23.9,bu/ac
1999,464,Canola,25.8,bu/ac
2000,464,Canola,21.8,bu/ac
2001,464,Canola,16.1,bu/ac
2002,464,Canola,6.5,bu/ac
2003,464,Canola,20.7,bu/ac
2004,464,Canola,19.9,bu/ac
2005,464,Canola,32.2,bu/ac
2006,464,Canola,30.4,bu/ac
2007,464,Canola,29.3,bu/ac
2008,464,Canola,30.4,bu/ac
2009,464,Canola,31.9,bu/ac
2010,464,Canola,35.9,bu/ac
2011,464,Canola,35.5,bu/ac
2012,464,Canola,30.5,bu/ac
2013,464,Canola,41.8,bu/ac
2014,464,Canola,37.69,bu/ac
2015,464,Canola,44.56,bu/ac
2016,464,Canola,50.4,bu/ac
2017,464,Canola,45.2,bu/ac
2018,464,Canola,45.4,bu/ac
2019,464,Canola,54.4,bu/ac
2020,464,Canola,47.3,bu/ac
2021,464,Canola,27.9,bu/ac
2022,464,Canola,52.4,bu/ac
2023,464,Canola,56.5,bu/ac
2024,464,Canola,37.4,bu/ac
2025,464,Canola,41,bu/ac
1990,466,Canola,23.6,bu/ac
1991,466,Canola,16,bu/ac
1992,466,Canola,11.4,bu/ac
1993,466,Canola,15.9,bu/ac
1994,466,Canola,14.9,bu/ac
1995,466,Canola,15,bu/ac
1996,466,Canola,23.7,bu/ac
1997,466,Canola,15,bu/ac
1998,466,Canola,18.8,bu/ac
1999,466,Canola,26.2,bu/ac
2000,466,Canola,20,bu/ac
2001,466,Canola,19.1,bu/ac
2002,466,Canola,6,bu/ac
2003,466,Canola,8.2,bu/ac
2004,466,Canola,19.6,bu/ac
2005,466,Canola,33.4,bu/ac
2006,466,Canola,27.4,bu/ac
2007,466,Canola,25,bu/ac
2008,466,Canola,32.3,bu/ac
2009,466,Canola,35,bu/ac
2010,466,Canola,34.2,bu/ac
2011,466,Canola,29.3,bu/ac
2012,466,Canola,28.7,bu/ac
2013,466,Canola,35.5,bu/ac
2014,466,Canola,39.32,bu/ac
2015,466,Canola,40.55,bu/ac
2016,466,Canola,45.9,bu/ac
2017,466,Canola,42.37,bu/ac
2018,466,Canola,42.4,bu/ac
2019,466,Canola,31.2,bu/ac
2020,466,Canola,37.9,bu/ac
2021,466,Canola,16.9,bu/ac
2022,466,Canola,37.5,bu/ac
2023,466,Canola,41.4,bu/ac
2024,466,Canola,31.3,bu/ac
2025,466,Canola,40.6,bu/ac
1990,467,Canola,28.6,bu/ac
1991,467,Canola,17,bu/ac
1992,467,Canola,16.1,bu/ac
1993,467,Canola,21.2,bu/ac
1994,467,Canola,20.7,bu/ac
1995,467,Canola,18.2,bu/ac
1996,467,Canola,21.1,bu/ac
1997,467,Canola,17.8,bu/ac
1998,467,Canola,20.3,bu/ac
1999,467,Canola,23.7,bu/ac
2000,467,Canola,21.6,bu/ac
2001,467,Canola,20.9,bu/ac
2002,467,Canola,3.3,bu/ac
2003,467,Canola,15.2,bu/ac
2004,467,Canola,18.6,bu/ac
2005,467,Canola,28.4,bu/ac
2006,467,Canola,23.8,bu/ac
2007,467,Canola,28.5,bu/ac
2008,467,Canola,29.1,bu/ac
2009,467,Canola,30.8,bu/ac
2010,467,Canola,31.9,bu/ac
2011,467,Canola,32.8,bu/ac
2012,467,Canola,28.2,bu/ac
2013,467,Canola,37.7,bu/ac
2014,467,Canola,36.95,bu/ac
2015,467,Canola,43.08,bu/ac
2016,467,Canola,45.4,bu/ac
2017,467,Canola,37.1,bu/ac
2018,467,Canola,37.1,bu/ac
2019,467,Canola,34.5,bu/ac
2020,467,Canola,34.7,bu/ac
2021,467,Canola,15.2,bu/ac
2022,467,Canola,43.6,bu/ac
2023,467,Canola,35.6,bu/ac
2024,467,Canola,26.9,bu/ac
2025,467,Canola,41.8,bu/ac
1990,468,Canola,23.3,bu/ac
1991,468,Canola,22.3,bu/ac
1992,468,Canola,22.2,bu/ac
1993,468,Canola,21.3,bu/ac
1994,468,Canola,23,bu/ac
1995,468,Canola,20.8,bu/ac
1996,468,Canola,25.4,bu/ac
1997,468,Canola,19.4,bu/ac
1998,468,Canola,23,bu/ac
1999,468,Canola,28.4,bu/ac
2000,468,Canola,25.2,bu/ac
2001,468,Canola,22.3,bu/ac
2002,468,Canola,8,bu/ac
2003,468,Canola,11.1,bu/ac
2004,468,Canola,24.8,bu/ac
2005,468,Canola,32.7,bu/ac
2006,468,Canola,31.7,bu/ac
2007,468,Canola,33.1,bu/ac
2008,468,Canola,36.6,bu/ac
2009,468,Canola,35.1,bu/ac
2010,468,Canola,40.7,bu/ac
2011,468,Canola,34.4,bu/ac
2012,468,Canola,31.6,bu/ac
2013,468,Canola,42.4,bu/ac
2014,468,Canola,38.62,bu/ac
2015,468,Canola,44.31,bu/ac
2016,468,Canola,44.4,bu/ac
2017,468,Canola,41.1,bu/ac
2018,468,Canola,44.3,bu/ac
2019,468,Canola,48.5,bu/ac
2020,468,Canola,46.7,bu/ac
2021,468,Canola,22.8,bu/ac
2022,468,Canola,48.5,bu/ac
2023,468,Canola,45.2,bu/ac
2024,468,Canola,35.5,bu/ac
2025,468,Canola,44.1,bu/ac
1990,469,Canola,21.5,bu/ac
1991,469,Canola,20.8,bu/ac
1992,469,Canola,18.8,bu/ac
1993,469,Canola,22.9,bu/ac
1994,469,Canola,19.8,bu/ac
1995,469,Canola,18.7,bu/ac
1996,469,Canola,22.4,bu/ac
1997,469,Canola,17,bu/ac
1998,469,Canola,18.2,bu/ac
1999,469,Canola,25.7,bu/ac
2000,469,Canola,25.2,bu/ac
2001,469,Canola,22.1,bu/ac
2003,469,Canola,5,bu/ac
2004,469,Canola,28.5,bu/ac
2006,469,Canola,27.8,bu/ac
2008,469,Canola,38.6,bu/ac
2009,469,Canola,33.7,bu/ac
2010,469,Canola,38.9,bu/ac
2011,469,Canola,34.7,bu/ac
2012,469,Canola,29.7,bu/ac
2013,469,Canola,38.6,bu/ac
2014,469,Canola,38.97,bu/ac
2015,469,Canola,41.45,bu/ac
2016,469,Canola,46.5,bu/ac
2017,469,Canola,46.31,bu/ac
2018,469,Canola,49,bu/ac
2019,469,Canola,51.7,bu/ac
2020,469,Canola,46.8,bu/ac
2021,469,Canola,21.7,bu/ac
2022,469,Canola,45.6,bu/ac
2023,469,Canola,49.3,bu/ac
2024,469,Canola,30.1,bu/ac
2025,469,Canola,37.6,bu/ac
1990,470,Canola,21,bu/ac
1991,470,Canola,17.2,bu/ac
1992,470,Canola,21.4,bu/ac
1993,470,Canola,28.5,bu/ac
1994,470,Canola,27.8,bu/ac
1995,470,Canola,22.2,bu/ac
1996,470,Canola,27.4,bu/ac
1997,470,Canola,26,bu/ac
1998,470,Canola,29.2,bu/ac
1999,470,Canola,29.6,bu/ac
2000,470,Canola,33.7,bu/ac
2001,470,Canola,26.8,bu/ac
2003,470,Canola,16.7,bu/ac
2004,470,Canola,26.2,bu/ac
2005,470,Canola,42.5,bu/ac
2007,470,Canola,36.2,bu/ac
2009,470,Canola,31.7,bu/ac
2010,470,Canola,33,bu/ac
2011,470,Canola,32.2,bu/ac
2012,470,Canola,32.2,bu/ac
2013,470,Canola,47.1,bu/ac
2014,470,Canola,43.42,bu/ac
2015,470,Canola,51.87,bu/ac
2016,470,Canola,50.5,bu/ac
2024,470,Canola,35.6,bu/ac
2025,470,Canola,40.8,bu/ac
1990,471,Canola,21.2,bu/ac
1991,471,Canola,23.3,bu/ac
1992,471,Canola,23.8,bu/ac
1993,471,Canola,33.5,bu/ac
1994,471,Canola,27.7,bu/ac
1995,471,Canola,16.1,bu/ac
1996,471,Canola,23.9,bu/ac
1997,471,Canola,22.8,bu/ac
1998,471,Canola,21,bu/ac
1999,471,Canola,29.9,bu/ac
2000,471,Canola,28.7,bu/ac
2001,471,Canola,24.6,bu/ac
2002,471,Canola,16.9,bu/ac
2003,471,Canola,14.4,bu/ac
2004,471,Canola,28.2,bu/ac
2005,471,Canola,35.6,bu/ac
2006,471,Canola,32,bu/ac
2007,471,Canola,31.4,bu/ac
2008,471,Canola,36.7,bu/ac
2009,471,Canola,34.4,bu/ac
2010,471,Canola,39.1,bu/ac
2011,471,Canola,32.4,bu/ac
2012,471,Canola,29.8,bu/ac
2013,471,Canola,46.6,bu/ac
2014,471,Canola,38.08,bu/ac
2015,471,Canola,44.42,bu/ac
2016,471,Canola,42.3,bu/ac
2017,471,Canola,39.3,bu/ac
2018,471,Canola,42,bu/ac
2019,471,Canola,46.5,bu/ac
2020,471,Canola,45.1,bu/ac
2021,471,Canola,26.7,bu/ac
2022,471,Canola,48.3,bu/ac
2023,471,Canola,46.8,bu/ac
2024,471,Canola,30,bu/ac
2025,471,Canola,41,bu/ac
1990,472,Canola,29.3,bu/ac
1991,472,Canola,23,bu/ac
1992,472,Canola,24.2,bu/ac
1993,472,Canola,25.9,bu/ac
1994,472,Canola,24.7,bu/ac
1995,472,Canola,19.3,bu/ac
1996,472,Canola,23.8,bu/ac
1997,472,Canola,24.3,bu/ac
1998,472,Canola,19.2,bu/ac
1999,472,Canola,29.3,bu/ac
2000,472,Canola,27.9,bu/ac
2001,472,Canola,22.2,bu/ac
2002,472,Canola,8.7,bu/ac
2003,472,Canola,18.2,bu/ac
2004,472,Canola,26.4,bu/ac
2005,472,Canola,27,bu/ac
2006,472,Canola,27.6,bu/ac
2007,472,Canola,27.6,bu/ac
2008,472,Canola,35.2,bu/ac
2009,472,Canola,31.7,bu/ac
2010,472,Canola,38.4,bu/ac
2011,472,Canola,30.7,bu/ac
2012,472,Canola,27.4,bu/ac
2013,472,Canola,41.5,bu/ac
2014,472,Canola,38.09,bu/ac
2015,472,Canola,40.77,bu/ac
2016,472,Canola,46.1,bu/ac
2017,472,Canola,44.03,bu/ac
2018,472,Canola,44,bu/ac
2019,472,Canola,43.5,bu/ac
2020,472,Canola,44.2,bu/ac
2021,472,Canola,31.4,bu/ac
2022,472,Canola,46.8,bu/ac
2023,472,Canola,46.7,bu/ac
2024,472,Canola,32.1,bu/ac
2025,472,Canola,47.9,bu/ac
1990,486,Canola,22.4,bu/ac
1991,486,Canola,26.2,bu/ac
1992,486,Canola,20.9,bu/ac
1993,486,Canola,10.9,bu/ac
1994,486,Canola,26.1,bu/ac
1995,486,Canola,24.9,bu/ac
1996,486,Canola,24.6,bu/ac
1997,486,Canola,30.5,bu/ac
1998,486,Canola,28.5,bu/ac
1999,486,Canola,29.6,bu/ac
2000,486,Canola,21.7,bu/ac
2001,486,Canola,24.7,bu/ac
2002,486,Canola,14.2,bu/ac
2003,486,Canola,25.3,bu/ac
2004,486,Canola,24.3,bu/ac
2005,486,Canola,37,bu/ac
2006,486,Canola,31.7,bu/ac
2007,486,Canola,27.4,bu/ac
2008,486,Canola,32.1,bu/ac
2009,486,Canola,35.5,bu/ac
2010,486,Canola,32.3,bu/ac
2011,486,Canola,32.6,bu/ac
2012,486,Canola,20.3,bu/ac
2013,486,Canola,35.7,bu/ac
2014,486,Canola,30.13,bu/ac
2015,486,Canola,40.51,bu/ac
2016,486,Canola,28.8,bu/ac
2017,486,Canola,29.91,bu/ac
2018,486,Canola,37.5,bu/ac
2019,486,Canola,47.2,bu/ac
2020,486,Canola,26.8,bu/ac
2021,486,Canola,28,bu/ac
2022,486,Canola,48,bu/ac
2023,486,Canola,51.8,bu/ac
2024,486,Canola,34.2,bu/ac
2025,486,Canola,47.8,bu/ac
1990,487,Canola,22.6,bu/ac
1991,487,Canola,28.6,bu/ac
1992,487,Canola,24.8,bu/ac
1993,487,Canola,16.1,bu/ac
1994,487,Canola,20.3,bu/ac
1995,487,Canola,23.1,bu/ac
1996,487,Canola,26,bu/ac
1997,487,Canola,27.6,bu/ac
1998,487,Canola,28.1,bu/ac
1999,487,Canola,30,bu/ac
2000,487,Canola,25,bu/ac
2001,487,Canola,24.7,bu/ac
2002,487,Canola,12.7,bu/ac
2003,487,Canola,29.1,bu/ac
2004,487,Canola,26.7,bu/ac
2005,487,Canola,38.3,bu/ac
2006,487,Canola,35.2,bu/ac
2007,487,Canola,33.4,bu/ac
2008,487,Canola,35.6,bu/ac
2009,487,Canola,35,bu/ac
2010,487,Canola,35.3,bu/ac
2011,487,Canola,34.2,bu/ac
2012,487,Canola,22.9,bu/ac
2013,487,Canola,37.2,bu/ac
2014,487,Canola,32.99,bu/ac
2015,487,Canola,38.22,bu/ac
2016,487,Canola,42,bu/ac
2017,487,Canola,39.18,bu/ac
2018,487,Canola,44.7,bu/ac
2019,487,Canola,48.1,bu/ac
2020,487,Canola,39,bu/ac
2021,487,Canola,35.4,bu/ac
2022,487,Canola,48.5,bu/ac
2023,487,Canola,50.2,bu/ac
2024,487,Canola,42.5,bu/ac
2025,487,Canola,52,bu/ac
1990,488,Canola,21.7,bu/ac
1991,488,Canola,24.1,bu/ac
1992,488,Canola,17.8,bu/ac
1993,488,Canola,13.2,bu/ac
1994,488,Canola,18.4,bu/ac
1995,488,Canola,20.4,bu/ac
1996,488,Canola,24.1,bu/ac
1997,488,Canola,25,bu/ac
1998,488,Canola,24.8,bu/ac
1999,488,Canola,23.7,bu/ac
2000,488,Canola,22.6,bu/ac
2001,488,Canola,27.1,bu/ac
2002,488,Canola,14.5,bu/ac
2003,488,Canola,31.1,bu/ac
2004,488,Canola,21.8,bu/ac
2005,488,Canola,30.8,bu/ac
2006,488,Canola,28.6,bu/ac
2007,488,Canola,29.1,bu/ac
2008,488,Canola,32.4,bu/ac
2009,488,Canola,38.5,bu/ac
2010,488,Canola,32.6,bu/ac
2011,488,Canola,27.1,bu/ac
2012,488,Canola,22.6,bu/ac
2013,488,Canola,25.3,bu/ac
2014,488,Canola,24.89,bu/ac
2015,488,Canola,37.89,bu/ac
2016,488,Canola,40.9,bu/ac
2017,488,Canola,32.67,bu/ac
2018,488,Canola,40.8,bu/ac
2019,488,Canola,44.1,bu/ac
2020,488,Canola,38.5,bu/ac
2021,488,Canola,30.2,bu/ac
2022,488,Canola,41.9,bu/ac
2023,488,Canola,49.6,bu/ac
2024,488,Canola,37.2,bu/ac
2025,488,Canola,44.4,bu/ac
1990,490,Canola,25.1,bu/ac
1991,490,Canola,23.8,bu/ac
1992,490,Canola,15.2,bu/ac
1993,490,Canola,17.5,bu/ac
1994,490,Canola,20.4,bu/ac
1995,490,Canola,18.8,bu/ac
1996,490,Canola,22.3,bu/ac
1997,490,Canola,24.6,bu/ac
1998,490,Canola,22.8,bu/ac
1999,490,Canola,23,bu/ac
2000,490,Canola,13.6,bu/ac
2001,490,Canola,22.2,bu/ac
2002,490,Canola,7.2,bu/ac
2003,490,Canola,31.6,bu/ac
2004,490,Canola,16.5,bu/ac
2005,490,Canola,32.9,bu/ac
2006,490,Canola,24.2,bu/ac
2007,490,Canola,29.7,bu/ac
2008,490,Canola,31.4,bu/ac
2009,490,Canola,33.5,bu/ac
2010,490,Canola,27.9,bu/ac
2011,490,Canola,27.1,bu/ac
2012,490,Canola,24.9,bu/ac
2013,490,Canola,26.2,bu/ac
2014,490,Canola,23.48,bu/ac
2015,490,Canola,36.71,bu/ac
2016,490,Canola,39,bu/ac
2017,490,Canola,35.66,bu/ac
2018,490,Canola,37.8,bu/ac
2019,490,Canola,48.1,bu/ac
2020,490,Canola,35.7,bu/ac
2021,490,Canola,31.7,bu/ac
2022,490,Canola,48.3,bu/ac
2023,490,Canola,55.3,bu/ac
2024,490,Canola,37.8,bu/ac
2025,490,Canola,45.2,bu/ac
1990,491,Canola,23.6,bu/ac
1991,491,Canola,20.6,bu/ac
1992,491,Canola,16.1,bu/ac
1993,491,Canola,15.8,bu/ac
1994,491,Canola,15.3,bu/ac
1995,491,Canola,16.3,bu/ac
1996,491,Canola,19.5,bu/ac
1997,491,Canola,17.3,bu/ac
1998,491,Canola,24.9,bu/ac
