Year	Municipality	Crop	Variety	Farms	Acres	Yield/Acre	(Metric)	Yield/Acre	(Imperial)
2025	DAUPHIN	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	DAUPHIN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	13	5,108.0	1.759	Tonnes	64.6	Bushels
2025	DAUPHIN	RED SPRING WHEAT	AC DOMAIN (BW 148)	Below	Minimum	Tolerance	 	 	 
2025	DAUPHIN	RED SPRING WHEAT	BAKER	Below	Minimum	Tolerance	 	 	 
2025	DAUPHIN	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2025	DAUPHIN	RED SPRING WHEAT	CARDALE (BW429)	3	2,316.0	1.333	Tonnes	49.0	Bushels
2025	DAUPHIN	RED SPRING WHEAT	SY MANNESS	26	9,779.0	2.025	Tonnes	74.4	Bushels
2025	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC BRANDON (BW 932)	25	14,116.0	1.844	Tonnes	67.8	Bushels
2025	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	5	3,865.0	1.499	Tonnes	55.1	Bushels
2025	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC ELIE(BW931)	7	5,064.0	2.027	Tonnes	74.5	Bushels
2025	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	8	4,306.0	1.664	Tonnes	61.2	Bushels
2025	DELORAINE-WINCHESTER	RED SPRING WHEAT	SY MANNESS	3	1,553.0	1.991	Tonnes	73.2	Bushels
2025	DESALABERRY	RED SPRING WHEAT	AAC BRANDON (BW 932)	21	7,934.0	1.922	Tonnes	70.6	Bushels
2025	DESALABERRY	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	3	696.0	1.940	Tonnes	71.3	Bushels
2025	DESALABERRY	RED SPRING WHEAT	AAC STARBUCK <SECAN>	15	9,646.0	2.125	Tonnes	78.1	Bushels
2025	DESALABERRY	RED SPRING WHEAT	AAC TISDALE (PT250)	3	579.0	1.850	Tonnes	68.0	Bushels
2025	DESALABERRY	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2025	DESALABERRY	RED SPRING WHEAT	AAC WESTKING	3	748.0	2.243	Tonnes	82.4	Bushels
2025	DESALABERRY	RED SPRING WHEAT	AC DOMAIN (BW 148)	Below	Minimum	Tolerance	 	 	 
2025	DESALABERRY	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2025	DESALABERRY	RED SPRING WHEAT	SY MANNESS	6	1,921.0	2.274	Tonnes	83.6	Bushels
2025	DUFFERIN	RED SPRING WHEAT	AAC BRANDON (BW 932)	22	6,656.0	2.090	Tonnes	76.8	Bushels
2025	DUFFERIN	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	22	4,335.0	2.134	Tonnes	78.4	Bushels
2025	DUFFERIN	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2025	DUFFERIN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	15	2,605.0	2.200	Tonnes	80.8	Bushels
2025	DUFFERIN	RED SPRING WHEAT	AAC WESTKING	3	592.0	2.472	Tonnes	90.8	Bushels
2025	DUFFERIN	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2025	DUFFERIN	RED SPRING WHEAT	SY GABBRO <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2025	DUFFERIN	RED SPRING WHEAT	SY MANNESS	12	2,331.5	2.127	Tonnes	78.2	Bushels
2025	EAST ST PAUL	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC BRANDON (BW 932)	7	1,966.0	1.733	Tonnes	63.7	Bushels
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	8	4,703.0	1.881	Tonnes	69.1	Bushels
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC STARBUCK <SECAN>	15	6,785.0	1.828	Tonnes	67.2	Bushels
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC WALKER	Below	Minimum	Tolerance	 	 	 
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC WESTKING	5	1,952.0	2.386	Tonnes	87.7	Bushels
2025	ELLICE-ARCHIE	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	20	11,691.0	1.772	Tonnes	65.1	Bushels
2025	ELLICE-ARCHIE	RED SPRING WHEAT	BOLLES <SEED DEPOT>	3	817.0	1.738	Tonnes	63.9	Bushels
2025	ELLICE-ARCHIE	RED SPRING WHEAT	CDC ENVY	Below	Minimum	Tolerance	 	 	 
2025	ELTON	RED SPRING WHEAT	AAC BRANDON (BW 932)	35	18,599.0	2.122	Tonnes	78.0	Bushels
2025	ELTON	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2025	ELTON	RED SPRING WHEAT	AAC STARBUCK <SECAN>	24	11,531.0	2.046	Tonnes	75.2	Bushels
2025	ELTON	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	ELTON	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	7	3,936.0	2.195	Tonnes	80.6	Bushels
2025	ELTON	RED SPRING WHEAT	SY MANNESS	7	1,516.0	1.993	Tonnes	73.2	Bushels
2025	EMERSON-FRANKLIN	RED SPRING WHEAT	AAC BRANDON (BW 932)	27	13,525.0	2.083	Tonnes	76.5	Bushels
2025	EMERSON-FRANKLIN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	14	4,928.0	2.016	Tonnes	74.1	Bushels
2025	EMERSON-FRANKLIN	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	EMERSON-FRANKLIN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	EMERSON-FRANKLIN	RED SPRING WHEAT	AC DOMAIN (BW 148)	Below	Minimum	Tolerance	 	 	 
2025	EMERSON-FRANKLIN	RED SPRING WHEAT	SY MANNESS	7	3,083.0	2.353	Tonnes	86.5	Bushels
2025	ETHELBERT	RED SPRING WHEAT	AAC BRANDON (BW 932)	11	2,601.0	1.450	Tonnes	53.3	Bushels
2025	ETHELBERT	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2025	ETHELBERT	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2025	ETHELBERT	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	ETHELBERT	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	ETHELBERT	RED SPRING WHEAT	CDC ORTONA <PROVEN>	Below	Minimum	Tolerance	 	 	 
2025	ETHELBERT	RED SPRING WHEAT	CDC STANLEY (BW880)	Below	Minimum	Tolerance	 	 	 
2025	ETHELBERT	RED SPRING WHEAT	CDC VR MORRIS (BW423)	Below	Minimum	Tolerance	 	 	 
2025	ETHELBERT	RED SPRING WHEAT	SY MANNESS	3	1,150.0	1.575	Tonnes	57.9	Bushels
2025	FISHER	RED SPRING WHEAT	AAC BRANDON (BW 932)	20	7,267.0	1.238	Tonnes	45.5	Bushels
2025	FISHER	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	11	2,462.0	1.691	Tonnes	62.1	Bushels
2025	FISHER	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2025	FISHER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	FISHER	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	FISHER	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2025	FISHER	RED SPRING WHEAT	CDC ORTONA <PROVEN>	Below	Minimum	Tolerance	 	 	 
2025	FISHER	RED SPRING WHEAT	CDC STANLEY (BW880)	Below	Minimum	Tolerance	 	 	 
2025	FISHER	RED SPRING WHEAT	CDC TEAL (BW 616)	Below	Minimum	Tolerance	 	 	 
2025	FISHER	RED SPRING WHEAT	SY MANNESS	8	2,256.0	1.303	Tonnes	47.9	Bushels
2025	FISHER	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2025	GILBERT PLAINS	RED SPRING WHEAT	5605HR CL (BW918)	Below	Minimum	Tolerance	 	 	 
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC BRANDON (BW 932)	20	7,342.0	2.037	Tonnes	74.9	Bushels
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	18	6,897.0	1.967	Tonnes	72.3	Bushels
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC REDBERRY	15	10,344.0	2.133	Tonnes	78.4	Bushels
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC REDWATER (PT457)	Below	Minimum	Tolerance	 	 	 
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC STARBUCK <SECAN>	15	7,842.0	2.182	Tonnes	80.2	Bushels
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	14	6,336.0	1.939	Tonnes	71.2	Bushels
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC WESTKING	3	755.0	2.495	Tonnes	91.7	Bushels
2025	GILBERT PLAINS	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	15	7,512.0	2.201	Tonnes	80.9	Bushels
2025	GILBERT PLAINS	RED SPRING WHEAT	CARDALE (BW429)	3	868.0	1.815	Tonnes	66.7	Bushels
2025	GILBERT PLAINS	RED SPRING WHEAT	SY MANNESS	7	1,529.0	1.739	Tonnes	63.9	Bushels
2025	GIMLI	RED SPRING WHEAT	AAC BRANDON (BW 932)	9	3,155.0	1.779	Tonnes	65.4	Bushels
2025	GIMLI	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2025	GIMLI	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	GIMLI	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2025	GIMLI	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2025	GIMLI	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2025	GIMLI	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2025	GLENBORO-SOUTH CYPRESS	RED SPRING WHEAT	AAC BRANDON (BW 932)	16	4,400.0	1.463	Tonnes	53.8	Bushels
2025	GLENBORO-SOUTH CYPRESS	RED SPRING WHEAT	AAC STARBUCK <SECAN>	9	3,732.0	1.714	Tonnes	63.0	Bushels
2025	GLENBORO-SOUTH CYPRESS	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	GLENBORO-SOUTH CYPRESS	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	GLENBORO-SOUTH CYPRESS	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2025	GLENBORO-SOUTH CYPRESS	RED SPRING WHEAT	SY MANNESS	5	1,009.0	1.424	Tonnes	52.3	Bushels
2025	GLENELLA-LANSDOWNE	RED SPRING WHEAT	AAC BRANDON (BW 932)	31	20,515.0	1.470	Tonnes	54.0	Bushels
2025	GLENELLA-LANSDOWNE	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2025	GLENELLA-LANSDOWNE	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	11	8,058.0	1.295	Tonnes	47.6	Bushels
2025	GLENELLA-LANSDOWNE	RED SPRING WHEAT	AAC HODGE |BW1069|	3	679.0	1.334	Tonnes	49.0	Bushels
2025	GLENELLA-LANSDOWNE	RED SPRING WHEAT	AAC STARBUCK <SECAN>	28	12,565.0	1.580	Tonnes	58.1	Bushels
2025	GLENELLA-LANSDOWNE	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	3	3,504.0	2.138	Tonnes	78.5	Bushels
2025	GLENELLA-LANSDOWNE	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2025	GRAHAMDALE	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	8	3,593.0	1.084	Tonnes	39.8	Bushels
2025	GRAHAMDALE	RED SPRING WHEAT	AAC STARBUCK <SECAN>	4	2,245.0	0.730	Tonnes	26.8	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	AAC BRANDON (BW 932)	26	12,672.0	2.350	Tonnes	86.4	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	21	11,299.0	1.935	Tonnes	71.1	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	AAC HODGE |BW1069|	4	861.0	1.588	Tonnes	58.4	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2025	GRANDVIEW	RED SPRING WHEAT	AAC REDBERRY	5	2,873.0	2.058	Tonnes	75.6	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	AAC STARBUCK <SECAN>	10	4,456.0	2.455	Tonnes	90.2	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	AAC STOUGHTON	Below	Minimum	Tolerance	 	 	 
2025	GRANDVIEW	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	7	2,765.0	2.109	Tonnes	77.5	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	GRANDVIEW	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	25	10,655.0	2.174	Tonnes	79.9	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	BOLLES <SEED DEPOT>	6	1,099.0	1.924	Tonnes	70.7	Bushels
2025	GRANDVIEW	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2025	GRANDVIEW	RED SPRING WHEAT	SY MANNESS	10	3,420.0	2.055	Tonnes	75.5	Bushels
2025	GRASSLAND	RED SPRING WHEAT	AAC BRANDON (BW 932)	36	24,847.0	1.780	Tonnes	65.4	Bushels
2025	GRASSLAND	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2025	GRASSLAND	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	12	5,737.0	1.760	Tonnes	64.7	Bushels
2025	GRASSLAND	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2025	GRASSLAND	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	3	1,258.0	0.776	Tonnes	28.5	Bushels
2025	GRASSLAND	RED SPRING WHEAT	AAC STARBUCK <SECAN>	10	4,461.0	1.800	Tonnes	66.1	Bushels
2025	GRASSLAND	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	GRASSLAND	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	25	11,929.0	1.862	Tonnes	68.4	Bushels
2025	GRASSLAND	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2025	GRASSLAND	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2025	GRASSLAND	RED SPRING WHEAT	CDC ENVY	3	776.0	1.567	Tonnes	57.6	Bushels
2025	GRASSLAND	RED SPRING WHEAT	HARVEST (BW259)	Below	Minimum	Tolerance	 	 	 
2025	GRASSLAND	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2025	GREY	RED SPRING WHEAT	AAC BRANDON (BW 932)	15	6,720.0	2.218	Tonnes	81.5	Bushels
2025	GREY	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	20	7,355.0	2.102	Tonnes	77.2	Bushels
2025	GREY	RED SPRING WHEAT	AAC STARBUCK <SECAN>	19	4,389.0	1.933	Tonnes	71.0	Bushels
2025	GREY	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	6	2,194.0	1.855	Tonnes	68.2	Bushels
2025	GREY	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2025	GREY	RED SPRING WHEAT	SY GABBRO <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2025	GREY	RED SPRING WHEAT	SY MANNESS	21	6,739.0	2.064	Tonnes	75.8	Bushels
2025	HAMIOTA	RED SPRING WHEAT	AAC BRANDON (BW 932)	5	1,711.0	1.617	Tonnes	59.4	Bushels
2025	HAMIOTA	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	3	1,711.0	2.000	Tonnes	73.5	Bushels
2025	HAMIOTA	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	10	3,705.0	1.849	Tonnes	67.9	Bushels
2025	HAMIOTA	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2025	HAMIOTA	RED SPRING WHEAT	AAC STARBUCK <SECAN>	18	7,056.0	1.961	Tonnes	72.1	Bushels
2025	HAMIOTA	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2025	HAMIOTA	RED SPRING WHEAT	AAC WALKER	Below	Minimum	Tolerance	 	 	 
2025	HAMIOTA	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	HAMIOTA	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	20	9,046.0	2.019	Tonnes	74.2	Bushels
2025	HAMIOTA	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2025	HAMIOTA	RED SPRING WHEAT	CDC ENVY	Below	Minimum	Tolerance	 	 	 
2025	HAMIOTA	RED SPRING WHEAT	SY MANNESS	18	5,329.0	1.958	Tonnes	71.9	Bushels
2025	HANOVER	RED SPRING WHEAT	AAC BRANDON (BW 932)	20	7,419.0	1.865	Tonnes	68.5	Bushels
2025	HANOVER	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2025	HANOVER	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2025	HANOVER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	3	564.0	2.066	Tonnes	75.9	Bushels
2025	HANOVER	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	HANOVER	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2025	HANOVER	RED SPRING WHEAT	SY MANNESS	Below	Minimum	Tolerance	 	 	 
2025	HARRISON PARK	RED SPRING WHEAT	AAC BRANDON (BW 932)	7	2,033.0	1.731	Tonnes	63.6	Bushels
2025	HARRISON PARK	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2025	HARRISON PARK	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	11	4,910.0	1.822	Tonnes	67.0	Bushels
2025	HARRISON PARK	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2025	HARRISON PARK	RED SPRING WHEAT	AAC MAGNET |BW 1045, BJ14*A01135|	Below	Minimum	Tolerance	 	 	 
2025	HARRISON PARK	RED SPRING WHEAT	AAC REDBERRY	11	2,852.0	1.469	Tonnes	54.0	Bushels
2025	HARRISON PARK	RED SPRING WHEAT	AAC STARBUCK <SECAN>	18	6,715.0	1.722	Tonnes	63.3	Bushels
2025	HARRISON PARK	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	9	3,358.0	1.830	Tonnes	67.3	Bushels
2025	HARRISON PARK	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2025	HARRISON PARK	RED SPRING WHEAT	AC SPLENDOR (BW 191)	Below	Minimum	Tolerance	 	 	 
2025	HARRISON PARK	RED SPRING WHEAT	CDC ENVY	4	1,274.0	1.862	Tonnes	68.4	Bushels
2025	HARRISON PARK	RED SPRING WHEAT	SY MANNESS	12	5,834.0	1.908	Tonnes	70.1	Bushels
2025	HARRISON PARK	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2025	HEADINGLEY	RED SPRING WHEAT	AAC BRANDON (BW 932)	Below	Minimum	Tolerance	 	 	 
2025	HEADINGLEY	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2025	HEADINGLEY	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	HEADINGLEY	RED SPRING WHEAT	SY MANNESS	5	2,714.0	1.971	Tonnes	72.4	Bushels
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	AAC BRANDON (BW 932)	Below	Minimum	Tolerance	 	 	 
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	32	16,688.0	1.929	Tonnes	70.9	Bushels
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	8	3,498.0	1.915	Tonnes	70.4	Bushels
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	36	19,772.0	2.076	Tonnes	76.3	Bushels
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	AC CADILLAC (BW 689)	3	653.0	1.287	Tonnes	47.3	Bushels
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	CDC LANDMARK	Below	Minimum	Tolerance	 	 	 
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	CDC PLENTIFUL (PT580)	Below	Minimum	Tolerance	 	 	 
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	HARVEST (BW259)	Below	Minimum	Tolerance	 	 	 
2025	HILLSBURG-ROBLIN-SHELL RIVER	RED SPRING WHEAT	SY MANNESS	7	2,279.0	2.236	Tonnes	82.1	Bushels
2025	KELSEY	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	3	1,308.0	1.872	Tonnes	68.8	Bushels
2025	KELSEY	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2025	KELSEY	RED SPRING WHEAT	AAC REDBERRY	4	3,840.0	2.201	Tonnes	80.9	Bushels
2025	KELSEY	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2025	KELSEY	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	KELSEY	RED SPRING WHEAT	CDC ENVY	Below	Minimum	Tolerance	 	 	 
2025	KELSEY	RED SPRING WHEAT	CDC LANDMARK	Below	Minimum	Tolerance	 	 	 
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC BRANDON (BW 932)	20	11,558.0	1.864	Tonnes	68.5	Bushels
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	3	1,126.0	0.979	Tonnes	36.0	Bushels
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	17	14,837.0	1.951	Tonnes	71.7	Bushels
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC WALSH	Below	Minimum	Tolerance	 	 	 
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC WESTKING	Below	Minimum	Tolerance	 	 	 
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	24	13,854.7	1.981	Tonnes	72.8	Bushels
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	BAKER	Below	Minimum	Tolerance	 	 	 
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	CDC ENVY	Below	Minimum	Tolerance	 	 	 
2025	KILLARNEY-TURTLE MTN	RED SPRING WHEAT	SY MANNESS	7	4,363.0	2.070	Tonnes	76.1	Bushels
2025	LA BROQUERIE	RED SPRING WHEAT	AAC BRANDON (BW 932)	Below	Minimum	Tolerance	 	 	 
2025	LA BROQUERIE	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2025	LA BROQUERIE	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2025	LAC DU BONNET	RED SPRING WHEAT	AAC BRANDON (BW 932)	Below	Minimum	Tolerance	 	 	 
2025	LAC DU BONNET	RED SPRING WHEAT	AAC BROADACRES <PROVEN>	Below	Minimum	Tolerance	 	 	 
2025	LAC DU BONNET	RED SPRING WHEAT	AAC ELIE(BW931)	4	2,477.0	2.280	Tonnes	83.8	Bushels
2025	LAC DU BONNET	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	5	2,105.0	1.766	Tonnes	64.9	Bushels
2025	LAC DU BONNET	RED SPRING WHEAT	AAC STARBUCK <SECAN>	4	2,776.0	1.667	Tonnes	61.2	Bushels
2025	LAC DU BONNET	RED SPRING WHEAT	AAC TISDALE (PT250)	Below	Minimum	Tolerance	 	 	 
2025	LAC DU BONNET	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	6	2,027.0	1.854	Tonnes	68.1	Bushels
2025	LAC DU BONNET	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2025	LAC DU BONNET	RED SPRING WHEAT	SY MANNESS	9	3,675.0	1.859	Tonnes	68.3	Bushels
